"MONTH_ID","PROV_ID","USER_ID","SERVICE_TYPE","STDEV_CDR_NUM","VAR_CDR_NUM","STDEV_CALLING_CDR_NUM","VAR_CALLING_CDR_NUM","STDEV_CALL_DURATION","VAR_CALL_DURATION","STDEV_CALLING_DURATION","VAR_CALLING_DURATION","STDEV_MOBILE_TIME","VAR_MOBILE_TIME","STDEV_CALLING_MOBILE_TIME","VAR_CALLING_MOBILE_TIME","CALL_DAYS","CALLING_DAYS","CALLED_DAYS","LAST_CALL_TIME","LAST_CALLING_TIME","CALL_DURA_LAST7","CALL_DURA_FIRST20","CALL_DURA_FIRST7","CALL_DURA_LAST20","CALL_RING","CALLING_RING","CALLED_RING","UNICOM_MOBILE_RING","OTHER_MOBILE_RING","UNICOM_FX_RING","OTHER_FX_RING","VALID_CALL_RING","VALID_UNICOM_MOBILE_RING","VALID_OTHER_MOBILE_RING","VALID_UNICOM_FX_RING","VALID_OTHER_FX_RING","CELLID_NUM","CALLING_CELLID_NUM","CALLED_CELLID_NUM","BUSY_CALL_RING","BUSY_CELLID_NUM","BUSY_CALL_DURA","BUSY_CDR_NUM","BUSY_MOBILE_TIME","EASY_CALL_RING","EASY_CELLID_NUM","EASY_CALL_DURA","EASY_CDR_NUM","EASY_MOBILE_TIME","BUSY_CALLING_RING","BUSY_CALLING_CELLID_NUM","BUSY_CALLING_DURA","BUSY_CALLING_CDR_NUM","BUSY_CALLING_MOBILE_TIME","EASY_CALLING_RING","EASY_CALLING_CELLID_NUM","EASY_CALLING_DURA","EASY_CALLING_CDR_NUM","EASY_CALLING_MOBILE_TIME","CALLING_MOBILE_PHONE_CDR","CALLING_TELE_PHONE_CDR","CALLING_UNICOM_PHONE_CDR","CALLING_FX_CDR","CALLING_MOBILE_PHONE_DURA","CALLING_TELE_PHONE_DURA","CALLING_UNICOM_PHONE_DURA","CALLING_FX_DURA","CALLED_MOBILE_PHONE_CDR","CALLED_TELE_PHONE_CDR","CALLED_UNICOM_PHONE_CDR","CALLED_FX_CDR","CALLED_MOBILE_PHONE_DURA","CALLED_TELE_PHONE_DURA","CALLED_UNICOM_PHONE_DURA","CALLED_FX_DURA","LOCAL_CALLING_MOBILE_CDR","LOCAL_CALLING_TELE_CDR","LOCAL_CALLING_UNICOM_CDR","LOCAL_CALLING_FX_CDR","LOCAL_CALLING_MOBILE_DURA","LOCAL_CALLING_TELE_DURA","LOCAL_CALLING_UNICOM_DURA","LOCAL_CALLING_FX_DURA"
"201510","079","1094849","30AAAAAA","9.162313","0.622877","6.388237","0.662326","1350.58486","0.668201","1147.057332","0.775647","26.415042","0.639739","21.743515","0.728702","31","31","28","20151031182029","20151031182029","11759","50899","9125","54823","105","90","48","11","87","0","9","23","3","20","0","2","139","105","67","74","95","28494","243","597","68","65","34164","213","683","58","72","19232","152","399","61","47","26612","147","526","157","90","46","37","21817","17880","5796","5049","72","38","23","41","7201","4268","1173","5465","70","27","12","22","7182","4319","2565","3014"
"201510","079","1098136","30AAAAAA","1.678276","0.713267","0.685994","0.524584","648.708176","1.398787","479.199267","1.242439","11.344861","1.26054","8.282219","1.170314","17","13","12","20151031174223","20151031174223","2521","5363","47","7837","19","9","15","2","10","0","1","1","0","1","0","0","9","7","6","17","8","2398","32","57","6","3","5486","8","96","6","6","1420","11","29","4","3","3594","6","63","5","9","1","0","3587","1226","177","0","3","9","3","1","32","2529","130","17","1","9","1","0","26","1226","177","0"
"201510","079","1037604","30AAAAAA","2.828059","0.537852","1.579657","0.821422","244.900965","0.746723","141.395792","1.318612","5.492214","0.657369","2.993229","1.010701","31","26","28","20151031190324","20151030225020","2561","7606","1881","8348","36","24","25","7","25","0","2","3","2","1","0","0","16","10","13","22","12","4200","62","104","23","10","5967","101","155","13","6","945","22","27","17","6","1843","28","50","24","9","14","0","2036","404","270","0","32","18","59","2","3094","1146","3014","60","16","8","13","0","1163","376","226","0"
"201510","079","1058503","30AAAAAA","7.001709","0.452194","3.084654","0.438643","1637.838523","1.274519","668.160533","1.172676","29.368554","0.981062","12.134779","0.919751","31","31","31","20151031214310","20151031151935","5549","34288","6069","35094","77","51","69","14","59","0","1","17","4","13","0","0","114","71","72","71","110","21695","371","562","36","22","18142","109","366","44","66","10040","178","260","19","13","7623","40","149","140","3","75","0","12122","123","5418","0","161","4","69","1","16241","342","4760","506","110","3","59","0","5864","123","2570","0"
"201510","079","1036086","30AAAAAA","5.325411","0.385899","3.952636","0.556709","495.058874","0.45938","383.459684","0.820996","10.239629","0.401554","8.193832","0.692437","30","30","30","20151031211017","20151031201815","10185","22145","6224","26520","83","54","56","7","59","0","3","18","1","14","0","0","29","18","24","68","15","17016","274","431","39","18","15314","140","334","48","9","8560","153","229","20","11","5452","60","126","119","51","14","3","5341","6574","788","711","92","91","12","2","6594","10817","634","91","87","13","10","0","2733","533","506","0"
"201510","079","200065646","30AAAAAA","0.695971","0.50616","0.433013","0.433013","41.924784","0.539226","18.58721","0.447885","0.927025","0.494413","0.433013","0.433013","8","2","6","20151024091328","20151017151431","144","478","140","482","10","2","8","0","10","0","0","0","0","0","0","0","10","2","9","8","8","537","8","12","3","3","85","3","3","2","2","83","2","2","0","0","0","0","0","2","0","0","0","83","0","0","0","5","4","0","0","297","242","0","0","1","0","0","0","32","0","0","0"
"201510","079","200056452","30AAAAAA","1.603567","0.801784","1.253566","0.805864","225.456317","1.206571","49.596175","0.757836","4.24985","0.991632","1.435697","0.717848","14","9","9","20151031161845","20151031161845","264","2352","650","1966","10","7","7","0","9","0","1","1","0","1","0","0","12","7","7","9","11","1379","23","37","4","4","1237","5","23","7","7","544","13","17","1","1","45","1","1","12","2","0","0","419","170","0","0","9","4","0","1","771","1236","0","20","11","2","0","0","411","170","0","0"
"201510","079","1039809","30AAAAAA","13.154171","0.597012","8.311237","0.581205","844.081045","0.637668","622.310994","0.665289","20.768058","0.606662","14.298562","0.609314","30","30","29","20151031155049","20151031140747","6761","32950","9457","33479","128","103","74","9","100","0","6","29","2","26","0","0","102","89","53","117","79","31649","521","812","43","49","8062","140","215","96","69","22934","338","565","34","39","5128","91","139","208","188","18","2","15736","10165","1348","137","109","91","5","7","6141","4023","414","373","178","182","3","1","11376","10009","426","102"
"201510","079","1125638","30AAAAAA","10.835637","0.305368","5.790839","0.431529","1493.158529","0.425867","846.684166","0.639833","29.543351","0.386922","16.287735","0.561646","31","31","31","20151031220521","20151031204158","22487","86204","34779","76753","215","126","177","14","186","0","12","30","1","28","0","0","222","112","160","190","167","76428","795","1676","88","87","32263","305","691","104","76","25274","277","564","56","55","15748","139","335","327","56","13","8","30826","7202","819","2141","467","108","16","41","43425","10279","2022","7518","92","19","7","5","7186","1377","482","557"
"201510","079","200063438","30AAAAAA","3.439381","0.340642","2.213853","0.51992","1069.212159","0.543557","898.391711","0.767496","18.261712","0.47854","15.367303","0.708908","31","31","31","20151031184545","20151031184545","11917","49062","13807","51620","81","46","59","12","54","0","12","6","2","3","0","0","38","17","30","67","35","35537","213","706","34","12","25442","100","477","34","15","19921","85","373","20","7","16366","47","299","88","6","20","5","33331","358","1853","437","94","3","49","13","15096","615","5629","2169","30","6","11","4","3952","358","365","397"
"201510","079","1045008","30AAAAAA","1.243163","0.621582","1.266217","0.773799","434.92321","1.247173","392.84651","1.099011","7.454684","1.086113","6.866646","1.007108","22","11","16","20151031160612","20151026122752","1540","6132","2926","4968","9","5","8","0","7","0","1","1","0","1","0","0","24","12","17","9","23","6818","38","133","4","3","854","6","18","5","12","3599","17","69","1","1","333","1","6","15","3","0","0","3837","95","0","0","11","11","0","1","2912","601","0","102","2","0","0","0","703","0","0","0"
"201510","079","1058954","30AAAAAA","3.244108","0.704147","2.026294","0.704798","877.756919","0.837611","730.459871","0.778604","15.466677","0.780301","12.644673","0.743804","28","24","24","20151031132025","20151030204015","7526","21816","6294","23048","20","12","18","1","18","0","0","6","1","5","0","0","26","18","17","17","19","14164","85","281","13","14","15178","44","274","10","14","11462","44","213","8","9","11054","25","195","48","13","8","0","21179","542","795","0","37","21","1","0","4369","2368","29","0","12","13","8","0","1404","542","795","0"
"201510","079","200055244","30AAAAAA","3.270595","0.574832","1.542887","0.595113","815.488071","1.390227","601.496501","2.358467","14.05146","1.075178","10.38933","1.821506","29","27","26","20151031181437","20151031181437","9430","7581","3230","15013","38","24","23","8","24","0","2","3","1","2","0","0","15","11","12","34","13","10117","104","226","12","7","6894","61","153","20","8","6044","47","126","8","7","842","23","28","41","16","12","0","2771","2123","1780","0","51","11","27","2","3571","1991","4330","17","38","11","11","0","1322","1266","1121","0"
"201510","079","1070531","30AAAAAA","6.068633","0.642074","4.288018","0.857604","288.286459","0.565733","219.056438","0.9098","7.559545","0.556641","5.732504","0.830409","31","31","31","20151031211037","20151031181358","4144","11653","1967","14067","52","30","42","4","48","0","2","16","2","14","0","1","23","18","18","45","19","10840","200","290","25","17","4957","93","131","28","16","5295","108","151","15","12","2169","47","63","97","46","12","9","5296","1501","667","154","106","22","10","1","6247","1347","739","252","75","10","8","9","2844","500","563","154"
"201510","079","1079169","30AAAAAA","1.164204","0.609821","0.919261","0.628968","267.331873","1.262082","131.962116","0.838469","4.849171","1.056255","2.558409","0.755893","22","13","17","20151031185356","20151031185356","1585","3075","1410","3383","25","14","18","1","20","0","1","0","0","0","0","0","22","13","13","19","17","2850","26","60","11","9","1810","16","41","10","10","1141","12","24","6","5","905","7","20","17","1","0","0","1919","108","0","0","17","2","1","1","1357","456","634","25","8","0","0","0","704","0","0","0"
"201510","079","1039599","30AAAAAA","3.190451","0.420868","1.872636","0.46429","336.918329","0.650827","240.360045","1.025281","6.784017","0.525761","4.451145","0.699133","31","30","30","20151031221919","20151031215725","2964","13084","2347","14211","70","48","55","7","59","0","5","7","0","5","0","0","35","31","20","45","25","9758","134","234","44","26","6290","101","166","23","21","4936","79","127","31","20","2097","42","64","51","26","5","2","4921","747","193","30","40","65","8","6","2758","5529","646","516","25","22","1","2","652","373","13","30"
"201510","079","1163621","30AAAAAA","1.621141","0.775328","0.913625","0.58733","291.274689","1.292726","286.238602","1.294546","5.196152","1.03923","4.965168","1.089915","22","18","10","20151031141318","20151030190318","1193","3764","1982","2975","12","7","8","1","9","0","0","2","0","2","0","0","7","4","4","9","7","1656","28","44","7","2","3301","18","66","4","4","1199","15","28","5","2","2781","13","54","13","15","0","0","3579","401","0","0","4","11","1","0","158","776","7","0","5","14","0","0","208","287","0","0"
"201510","079","200063334","30AAAAAA","13.603268","0.341219","3.663787","0.448311","1467.300712","0.39143","611.084941","0.70815","30.131858","0.364205","11.38049","0.615735","30","29","30","20151031201600","20151031181329","32613","79844","18921","95560","334","118","307","28","268","0","29","12","0","7","0","5","9","7","5","290","7","83873","871","1846","134","5","28584","325","636","89","6","17639","159","376","49","4","7386","78","160","119","29","15","71","8294","1253","830","14621","588","206","99","38","55715","16758","8532","3259","99","21","10","20","6072","1050","679","4251"
"201510","079","200067768","30AAAAAA","15.845399","0.321408","10.344349","0.416551","664.757567","0.400674","424.615099","0.493241","19.488002","0.336774","12.046392","0.408814","30","30","30","20151031224115","20151031220932","11789","37984","12545","38764","218","149","141","22","167","0","29","53","4","39","0","10","68","50","55","183","52","28768","837","1003","122","34","21005","642","733","117","36","17313","517","613","71","26","8513","228","271","454","100","89","102","13907","3483","3885","4551","415","131","73","115","13048","4076","2661","4162","279","84","80","102","8216","3203","2931","4551"
"201510","079","1039600","30AAAAAA","5.786345","0.233868","3.062988","0.333167","1166.274989","0.489401","1189.693927","0.704042","20.322683","0.380667","20.50649","0.621409","31","31","31","20151031191805","20151031190427","12954","60921","23099","52353","73","52","56","11","58","0","2","18","2","15","0","0","28","17","24","57","21","31067","448","766","51","19","42808","319","889","40","12","14404","117","307","34","13","37980","168","716","134","113","24","2","12280","37935","1304","441","299","28","141","6","15036","1335","4877","295","69","3","9","0","3267","1033","546","0"
"201510","079","200060637","30AAAAAA","7.285611","0.821287","4.051438","0.934947","325.790105","0.814541","171.661678","0.885767","8.925055","0.783787","4.873851","0.891558","31","30","27","20151031223350","20151031175649","3016","9383","1329","11305","49","31","37","5","40","0","3","12","3","9","0","0","70","50","44","42","50","8152","179","232","24","32","4247","96","121","26","36","3986","88","114","20","21","1828","42","50","75","31","24","0","3027","1534","1253","0","64","65","11","3","3082","2491","567","83","60","28","15","0","2039","1155","732","0"
"201510","079","1163228","30AAAAAA","7.90225","0.486792","4.354946","0.570517","817.137018","0.689334","575.092383","0.917896","16.686688","0.586871","11.09259","0.761505","30","30","30","20151031202741","20151031202741","8142","27420","9308","26837","80","57","61","8","70","0","4","16","1","15","0","0","39","24","29","72","39","24122","351","589","45","6","11440","136","264","48","24","12550","164","295","28","4","6246","65","142","179","39","10","2","14301","3469","1005","31","201","40","16","21","11090","4387","1272","453","107","20","4","2","5861","2442","276","31"
"201510","079","200060671","30AAAAAA","2.39398","0.680394","1.762278","0.745579","195.042129","0.8351","151.728396","0.924149","4.060584","0.707327","3.135268","0.811481","27","22","21","20151031200714","20151031200714","1657","4649","2359","4088","23","15","16","2","17","0","2","4","0","4","0","0","17","5","15","15","16","3457","51","84","14","4","2849","44","71","10","3","2210","29","49","7","4","1402","23","36","41","5","4","2","2036","840","151","585","28","2","8","0","2312","49","197","0","8","2","4","0","479","60","151","0"
"201510","079","200061498","30AAAAAA","8.818673","0.544579","5.402624","0.692072","906.71042","0.781908","430.867873","0.842866","18.153181","0.658956","9.700939","0.769128","31","31","31","20151031233228","20151031223708","7179","28769","11812","25036","110","81","74","20","76","0","15","15","4","11","0","0","68","39","48","79","41","16452","278","414","65","36","19496","224","440","52","22","6736","124","177","48","24","9111","118","214","131","40","68","5","7666","2857","5127","377","112","39","95","17","10229","1400","7813","899","102","34","34","5","6054","1857","2182","377"
"201510","079","1175631","30AAAAAA","0.942809","0.097532","0.816497","0.163299","365.61212","0.217281","118.136456","0.121832","4.988877","0.152721","1.885618","0.101015","3","3","3","20151031193034","20151031173543","5048","0","0","5048","14","11","8","1","12","0","0","0","0","0","0","0","14","10","7","12","12","4333","22","81","5","5","715","7","17","9","8","2438","12","46","3","3","471","3","10","13","0","1","0","2284","0","308","0","14","0","0","0","2139","0","0","0","1","0","0","0","56","0","0","0"
"201510","079","1163674","30AAAAAA","2.964284","0.837733","1.900249","0.751261","928.499496","1.763145","919.012569","1.498055","16.368537","1.541964","15.831397","1.387287","26","17","24","20151031183319","20151028220038","5125","8567","2493","11552","23","15","19","4","15","0","3","4","0","4","0","0","24","15","18","18","22","4209","57","100","14","9","9483","35","176","10","12","1493","21","34","10","8","8936","22","160","36","1","6","0","5076","41","5312","0","31","7","7","3","2449","338","352","101","26","1","2","0","2363","41","142","0"
"201510","079","200058067","30AAAAAA","20.387709","0.292196","10.947705","0.40889","1458.506569","0.41056","904.998689","0.658552","32.774448","0.339121","19.643493","0.517813","31","31","31","20151031215031","20151031185514","33411","76716","18612","94179","220","159","159","29","170","0","3","44","10","25","0","1","68","50","53","207","56","82143","1579","2211","94","30","27984","584","785","145","40","32403","636","891","64","21","10198","194","285","448","88","146","11","24624","5466","5374","1331","659","198","212","16","34162","12065","9188","1777","158","50","135","0","7285","2302","4304","0"
"201510","079","1081967","30AAAAAA","4.345271","0.737379","2.811012","0.803146","654.992603","1.181003","443.829168","1.257792","12.821379","1.019882","8.52607","1.090544","28","22","27","20151031203223","20151031203223","8911","6618","1432","14305","47","31","34","1","42","0","0","6","0","5","0","0","37","24","21","36","26","10361","99","227","23","18","5168","66","125","18","16","4524","45","98","19","13","3239","32","74","55","15","0","0","5884","1402","0","0","62","17","7","0","6234","1149","357","0","23","11","0","0","2150","645","0","0"
"201510","079","200059735","30AAAAAA","5.579327","0.406262","3.575379","0.585062","883.124262","0.61113","527.300964","0.799479","16.17711","0.521282","9.941831","0.710131","30","27","30","20151030130034","20151030101109","7839","35513","7778","36789","69","46","53","4","63","0","6","16","1","15","0","0","42","26","36","55","35","17149","228","405","52","24","26203","184","526","31","22","7705","91","176","35","14","10103","74","202","100","58","7","2","9797","7436","575","51","175","59","11","11","16358","8310","818","723","98","33","7","2","9691","2817","575","51"
"201510","079","1121067","30AAAAAA","7.842757","0.405886","4.953688","0.50021","641.260994","0.533681","445.861308","0.771214","13.824905","0.446429","8.768974","0.56633","31","31","31","20151031201445","20151031200845","8435","28814","7316","30320","88","62","71","3","82","0","2","21","0","21","0","0","81","51","50","76","67","20220","332","522","47","25","17029","267","438","49","42","10388","173","272","34","15","7534","134","208","273","27","4","2","16450","1237","180","28","226","45","15","1","13544","3405","2231","17","236","22","3","2","15411","1075","120","28"
"201510","079","1079029","30AAAAAA","2.148787","0.666865","1.498971","0.642416","652.546768","0.885143","685.747829","0.857125","10.899969","0.782711","11.530957","0.795238","27","18","22","20151031223722","20151031202123","6337","13568","3193","17064","17","8","14","2","13","0","2","2","0","2","0","0","17","14","13","14","11","4994","48","111","10","10","14911","39","265","8","8","1995","20","46","4","8","12406","22","215","36","4","2","0","13753","576","72","0","30","2","3","10","4215","105","51","1133","28","2","2","0","13131","79","72","0"
"201510","079","1093910","30AAAAAA","4.720235","0.764731","3.649312","0.95496","918.372853","0.841532","811.363076","1.0812","17.162648","0.810614","15.062454","1.049126","29","28","24","20151031213429","20151031175231","10569","21079","4131","28498","46","32","36","3","43","0","1","11","1","10","0","0","23","17","16","39","21","14148","102","284","29","7","17500","77","330","26","15","7998","56","161","24","6","13014","51","241","81","21","5","0","16433","4416","163","0","60","6","6","2","9209","764","663","157","36","18","2","0","2385","3763","43","0"
"201510","079","1144545","30AAAAAA","5.434503","0.846581","2.672946","0.890982","1166.194085","1.073588","500.045931","1.092779","19.802879","0.913526","9.296369","0.992816","31","22","29","20151031175713","20151031175713","10474","23200","3491","30528","58","25","46","9","36","0","12","4","2","1","0","1","46","25","40","51","39","16157","139","345","18","24","17517","60","327","22","18","4645","42","102","9","11","5422","24","104","24","2","30","10","1535","67","8138","327","52","17","51","12","7762","1267","13524","439","23","1","22","10","1511","52","7609","327"
"201510","079","1051515","30AAAAAA","1.558766","0.635053","1.118034","0.609837","344.3039","1.126012","346.705489","0.682267","6.122881","0.969089","6.257723","0.682661","22","6","22","20151030111322","20151030102430","4081","2646","1151","5637","31","6","27","6","22","0","1","0","0","0","0","0","25","5","22","23","19","3739","34","79","12","10","2988","20","60","2","3","945","4","17","4","3","2104","7","38","3","3","5","0","866","1031","1152","0","22","12","4","2","2502","723","317","8","3","3","4","0","866","1031","1073","0"
"201510","079","1116768","30AAAAAA","3.162278","0.632456","1.940504","0.737938","234.45354","0.652589","130.845239","0.716742","5.294546","0.632814","2.91376","0.672406","30","27","28","20151031212025","20151031212025","2957","7821","1922","9178","36","26","29","5","31","0","0","4","0","4","0","0","65","38","41","29","51","6547","100","155","22","22","4231","50","96","23","28","2886","46","70","11","14","2043","25","47","56","7","8","0","3995","362","572","0","57","8","14","0","4003","652","1194","0","52","7","8","0","3328","362","572","0"
"201510","079","1118077","30AAAAAA","7.153118","0.65668","3.427641","0.81274","1537.842597","1.214657","1308.968555","1.547006","28.329512","1.060463","22.960925","1.419627","28","23","27","20151031222025","20151031124919","13103","22347","5796","30540","92","55","71","8","83","0","2","4","0","4","0","0","68","43","52","75","54","23975","218","512","43","32","11475","87","236","44","34","11431","66","225","24","17","8030","31","147","76","11","10","0","16807","1962","692","0","175","20","12","2","13429","1661","893","536","40","7","4","0","4539","979","309","0"
"201510","079","1165577","30AAAAAA","2.907371","0.631057","1.655233","0.667433","467.998042","0.851514","395.745555","1.151896","8.479492","0.753733","6.812354","0.990168","28","25","23","20151031204106","20151031204106","2198","13191","4347","11884","33","20","31","2","28","0","2","9","1","8","0","0","19","9","16","28","16","5828","85","138","23","9","9561","44","177","17","7","2695","38","64","12","5","5894","24","108","48","8","6","0","6683","1699","207","0","41","15","6","2","4007","2407","277","21","31","5","6","0","2226","142","207","0"
"201510","079","1099737","30AAAAAA","3.306727","0.5541","2.038138","0.736676","532.566734","0.808936","329.185834","1.051712","9.718408","0.697386","6.114754","0.931181","31","30","28","20151031201805","20151031112544","4293","16116","4583","16945","34","21","29","5","26","0","3","5","0","5","0","0","33","19","24","32","24","13636","136","293","16","15","6773","49","139","19","16","6591","62","140","9","8","2799","21","57","44","36","3","0","6278","2979","133","0","46","35","17","4","6577","1744","2481","217","44","36","3","0","6278","2979","133","0"
"201510","079","1040046","30AAAAAA","3.262753","0.623456","1.765408","0.612008","244.829791","0.870661","128.477996","0.884179","5.278468","0.68256","2.813657","0.696715","30","26","28","20151031234101","20151031234022","1996","6440","1577","6934","47","34","30","10","29","0","4","8","1","3","0","1","19","10","15","36","13","5653","94","149","25","10","2783","63","83","24","5","2294","45","63","17","7","1484","30","42","30","14","10","7","1318","678","628","679","39","20","21","2","1229","1056","1725","648","22","11","10","5","581","547","628","499"
"201510","079","1131181","30AAAAAA","7.459222","0.478155","4.216897","0.536046","950.764532","0.601394","720.57004","0.778546","19.03987","0.55188","13.378424","0.687248","30","30","30","20151031215144","20151031215144","11480","35948","7473","40494","37","29","29","4","31","0","1","14","2","12","0","0","137","87","94","31","107","30516","298","664","22","60","16912","170","371","26","61","16855","140","353","17","42","10911","96","231","188","20","28","0","23936","1614","2216","0","181","23","26","1","16064","1286","2217","4","122","19","28","0","10046","1335","2216","0"
"201510","079","1121604","30AAAAAA","5.071194","0.696989","2.266963","0.664976","1819.473979","1.098373","689.56193","1.122566","32.010403","1.024616","12.268498","1.030179","29","22","28","20151031224422","20151031211851","8461","39578","9366","39932","50","33","41","4","46","0","0","7","0","7","0","0","46","28","31","24","17","22573","55","402","43","39","25466","156","504","16","12","7688","24","140","27","21","5826","51","122","70","1","4","0","12638","372","504","0","112","17","7","0","24419","6159","3947","0","36","1","3","0","3285","372","454","0"
"201510","079","1148999","30AAAAAA","10.198651","0.430147","4.971511","0.445424","809.082465","0.438558","480.010026","0.505428","17.880805","0.418028","9.693857","0.453942","31","31","31","20151031233410","20151031204449","19672","37519","8938","49552","88","74","65","9","78","0","1","27","2","25","0","0","67","36","54","68","55","32321","437","761","59","31","24870","298","565","60","29","17690","205","394","45","18","11751","141","268","250","67","28","0","21601","5921","1883","0","323","41","25","1","21207","2659","3884","225","143","20","24","0","11651","1311","1473","0"
"201510","079","1057940","30AAAAAA","4.360426","0.80405","3.057874","0.725063","1436.445772","0.935748","1226.539576","0.837999","25.374386","0.892739","21.607068","0.813359","26","23","18","20151031214622","20151031205513","12206","27706","4804","37921","21","21","15","3","18","0","0","8","1","7","0","0","34","26","23","16","26","5282","58","118","19","18","34630","83","621","14","17","3320","32","72","18","15","30344","65","539","79","9","9","0","24770","2487","6407","0","35","5","4","0","3464","394","2390","0","68","0","0","0","19985","0","0","0"
"201510","079","200061134","30AAAAAA","1.535586","0.628194","1.095727","0.666964","486.324782","1.060944","333.467621","1.050528","8.859848","0.978388","6.072606","0.966096","18","14","12","20151031163742","20151029190934","1062","7189","1669","6865","11","6","9","1","8","0","1","2","0","2","0","0","12","11","8","10","11","5098","31","103","5","7","3153","13","60","5","10","2924","14","57","5","6","1520","9","31","22","0","1","0","4258","0","186","0","16","2","0","1","3042","141","0","36","1","0","0","0","72","0","0","0"
"201510","079","1075850","30AAAAAA","9.960803","0.780712","4.229167","0.692495","890.321382","0.630001","464.637964","0.72815","19.63647","0.658333","9.356336","0.689414","29","28","28","20151031221824","20151031211101","12679","28304","8745","34618","54","32","47","4","48","0","2","14","0","14","0","0","44","35","31","35","27","15525","186","349","42","34","25458","184","516","20","21","4945","72","117","26","25","12922","99","263","134","36","1","0","9863","7460","544","0","168","26","3","2","18632","3773","642","69","89","28","0","0","6919","6181","0","0"
"201510","079","1119556","30AAAAAA","8.773951","0.739378","4.456705","0.876729","761.446933","0.602872","443.27732","0.939479","16.802645","0.623861","9.278649","0.905234","30","24","30","20151031225207","20151031040156","9830","28061","8626","30066","35","24","23","2","33","0","1","7","0","7","0","0","179","72","147","19","24","5773","81","134","27","165","32118","275","674","11","10","2841","36","64","18","65","8483","86","182","120","1","1","1","11248","49","27","11","229","4","1","1","26413","145","9","26","53","1","1","1","2881","49","27","11"
"201510","079","1176846","30AAAAAA","6.862709","0.490193","3.339294","0.517591","799.356923","0.747874","486.527694","1.019216","15.849513","0.614937","9.546861","0.810829","31","31","31","20151031150817","20151031134414","9379","23755","5331","28244","61","40","48","7","42","0","2","13","0","11","0","1","104","66","73","54","86","22002","310","546","28","39","11132","124","253","34","54","7705","133","209","23","23","7093","67","156","70","82","6","17","4901","6615","137","2371","77","142","9","1","6711","11153","331","56","67","82","6","0","4165","6615","137","0"
"201510","079","1062485","30AAAAAA","11.980354","0.431984","7.19143","0.463963","565.185382","0.419422","358.105534","0.502675","14.788471","0.399329","8.849608","0.43955","30","30","30","20151031201303","20151031201303","9193","31233","10179","31400","73","49","61","7","65","0","3","23","2","21","0","1","48","35","30","63","30","23449","525","663","48","32","16977","307","448","44","25","11966","295","358","31","17","9406","170","246","423","9","33","35","19689","416","1267","1511","305","17","43","21","14789","1057","3104","1247","204","9","32","35","9012","416","1158","1511"
"201510","079","1118994","30AAAAAA","9.613879","0.942537","4.84894","0.813808","685.112919","1.0358","354.255269","0.812202","15.155637","0.902121","7.732759","0.748331","30","24","28","20151031220619","20151031220619","6802","13041","2715","17345","76","44","56","20","42","0","13","11","7","3","0","1","121","79","73","63","85","11547","189","300","36","56","8296","117","204","34","50","5439","83","131","25","38","5029","60","117","38","9","81","15","1766","317","5294","3091","33","26","89","14","873","1142","5039","2312","20","8","45","7","1179","293","2495","581"
"201510","079","1146612","30AAAAAA","9.438888","0.362136","5.919333","0.398912","757.72507","0.392302","620.020288","0.533551","16.1868","0.34968","12.360438","0.455076","31","31","31","20151031200652","20151031200652","13397","46479","14442","47833","143","92","109","18","117","0","7","20","3","17","0","0","132","86","86","128","97","48347","654","1157","51","62","11529","154","278","85","68","29238","374","680","28","36","6786","86","162","308","34","117","0","24692","2098","9221","0","217","53","67","8","17024","2452","3629","517","176","30","102","0","8599","1852","7636","0"
"201510","079","1126455","30AAAAAA","8.856704","0.608776","5.070369","0.610888","1886.886268","0.654004","1168.332859","0.674817","35.210353","0.637943","21.281425","0.644892","31","30","31","20151031190824","20151031190824","6610","82829","15553","76585","46","36","38","8","31","0","3","13","2","11","0","1","74","52","46","37","60","43924","241","851","31","26","45515","210","860","29","41","23844","125","462","24","22","28096","124","528","152","70","23","7","25926","22717","2867","681","87","89","15","8","12597","20270","2680","1524","109","41","18","7","15245","13952","2069","681"
"201510","079","1144502","30AAAAAA","8.323456","0.369138","5.27555","0.465932","1567.083747","0.416953","1320.099366","0.677075","27.858495","0.376302","23.481966","0.615855","31","31","31","20151031213150","20151031213150","27534","88977","35845","83543","80","69","57","8","70","0","2","25","2","23","0","0","94","61","69","71","77","53080","452","1112","50","49","63431","247","1183","57","46","29063","211","589","43","37","31378","140","593","253","77","17","4","50596","6809","2210","826","229","97","22","0","41926","11729","2415","0","137","65","6","1","12466","5301","269","5"
"201510","079","1117171","30AAAAAA","3.465903","0.607023","2.416988","0.627487","376.467103","0.697245","259.269188","0.726244","7.738037","0.636284","5.198855","0.652879","31","27","28","20151031173017","20151031163322","5146","11592","2533","14657","28","18","25","6","21","0","1","8","3","5","0","0","40","29","21","23","39","14044","149","315","15","3","2694","28","62","15","29","7865","87","175","8","2","1774","17","40","64","18","22","0","6512","2064","1063","0","46","12","14","1","4764","1528","796","11","60","5","22","0","5608","929","1063","0"
