"MONTH_ID","PROV_ID","USER_ID","SERVICE_TYPE","STDEV_CDR_NUM","VAR_CDR_NUM","STDEV_CALLING_CDR_NUM","VAR_CALLING_CDR_NUM","STDEV_CALL_DURATION","VAR_CALL_DURATION","STDEV_CALLING_DURATION","VAR_CALLING_DURATION","STDEV_MOBILE_TIME","VAR_MOBILE_TIME","STDEV_CALLING_MOBILE_TIME","VAR_CALLING_MOBILE_TIME","CALL_DAYS","CALLING_DAYS","CALLED_DAYS","LAST_CALL_TIME","LAST_CALLING_TIME","CALL_DURA_LAST7","CALL_DURA_FIRST20","CALL_DURA_FIRST7","CALL_DURA_LAST20","CALL_RING","CALLING_RING","CALLED_RING","UNICOM_MOBILE_RING","OTHER_MOBILE_RING","UNICOM_FX_RING","OTHER_FX_RING","VALID_CALL_RING","VALID_UNICOM_MOBILE_RING","VALID_OTHER_MOBILE_RING","VALID_UNICOM_FX_RING","VALID_OTHER_FX_RING","CELLID_NUM","CALLING_CELLID_NUM","CALLED_CELLID_NUM","BUSY_CALL_RING","BUSY_CELLID_NUM","BUSY_CALL_DURA","BUSY_CDR_NUM","BUSY_MOBILE_TIME","EASY_CALL_RING","EASY_CELLID_NUM","EASY_CALL_DURA","EASY_CDR_NUM","EASY_MOBILE_TIME","BUSY_CALLING_RING","BUSY_CALLING_CELLID_NUM","BUSY_CALLING_DURA","BUSY_CALLING_CDR_NUM","BUSY_CALLING_MOBILE_TIME","EASY_CALLING_RING","EASY_CALLING_CELLID_NUM","EASY_CALLING_DURA","EASY_CALLING_CDR_NUM","EASY_CALLING_MOBILE_TIME","CALLING_MOBILE_PHONE_CDR","CALLING_TELE_PHONE_CDR","CALLING_UNICOM_PHONE_CDR","CALLING_FX_CDR","CALLING_MOBILE_PHONE_DURA","CALLING_TELE_PHONE_DURA","CALLING_UNICOM_PHONE_DURA","CALLING_FX_DURA","CALLED_MOBILE_PHONE_CDR","CALLED_TELE_PHONE_CDR","CALLED_UNICOM_PHONE_CDR","CALLED_FX_CDR","CALLED_MOBILE_PHONE_DURA","CALLED_TELE_PHONE_DURA","CALLED_UNICOM_PHONE_DURA","CALLED_FX_DURA","LOCAL_CALLING_MOBILE_CDR","LOCAL_CALLING_TELE_CDR","LOCAL_CALLING_UNICOM_CDR","LOCAL_CALLING_FX_CDR","LOCAL_CALLING_MOBILE_DURA","LOCAL_CALLING_TELE_DURA","LOCAL_CALLING_UNICOM_DURA","LOCAL_CALLING_FX_DURA","OTHER_KEFU_CDR"
"201508","079","7915072338536734","40AAAAAA","4.4","1.047619","3.40196","0.755991","345.187524","1.240789","281.720665","0.944975","7.872879","1.103675","6.581455","0.84922","15","8","12","20150819145605","20150817184304","4173","0","1214","3357","17","13","10","2","13","0","3","3","1","1","0","1","1","1","1","10","1","2020","35","54","14","1","2153","28","53","7","1","0","22","37","10","1","2385","14","25","10","10","7","12","609","989","357","872","11","7","8","4","1162","275","306","187","3","10","6","3","422","989","355","442","0"
"201508","079","7915072338543235","40AAAAAA","1.964004","0.639956","1.16018","0.622535","509.819165","0.740015","212.352745","0.682507","9.271695","0.711321","3.986302","0.654468","29","22","24","20150831220433","20150831202328","19979","0","3291","17344","5","4","3","0","5","0","0","2","0","2","0","0","1","1","1","3","1","3485","30","72","4","1","16494","59","306","3","1","0","14","33","2","1","6845","27","101","40","1","0","0","6802","43","0","0","47","1","0","0","13099","35","0","0","36","1","0","0","6077","43","0","0","0"
"201508","079","7915072338529257","40AAAAAA","11.906892","1.06904","6.027089","0.87832","546.799187","0.937185","388.498074","1.19146","14.213842","0.886455","8.362904","0.898238","29","29","17","20150831155045","20150831155045","16920","0","1828","15625","26","19","14","1","21","0","9","6","0","6","0","2","1","1","1","21","1","9152","207","274","11","1","7768","116","191","16","1","0","127","157","9","1","9456","72","113","183","14","1","15","8843","526","18","595","116","5","0","8","5518","1847","0","1946","150","7","1","7","4658","178","18","178","0"
"201508","079","7915072338529950","40AAAAAA","5.161395","0.78203","4.050926","0.861899","313.72064","0.793025","297.6","0.83175","7.327346","0.72548","6.2522","0.771876","10","10","6","20150815195905","20150815171313","3956","0","1051","3192","17","15","6","1","9","0","6","6","0","2","0","4","1","1","1","13","1","2117","41","55","9","1","1839","25","46","11","1","0","34","47","8","1","3578","13","34","18","2","2","23","1027","885","40","1475","9","0","9","1","220","0","145","13","16","0","2","6","683","0","40","369","2"
"201508","079","7915072338544671","40AAAAAA","7.487346","0.537286","4.993857","0.653205","2334.776185","0.730715","1966.482571","1.118652","39.376329","0.649636","33.079666","0.997539","31","31","30","20150831225535","20150831005809","99051","0","20159","79399","69","54","42","5","64","0","3","15","2","13","0","1","1","1","1","44","1","16215","206","381","46","1","82836","226","1498","33","1","0","112","223","37","1","54495","125","805","84","76","77","20","17291","6143","31061","1096","55","60","80","20","12512","3612","28432","871","80","56","77","0","16796","5047","31061","0","0"
"201508","079","7915072338544685","40AAAAAA","1.637232","0.638243","0.946589","0.655331","212.355473","0.638872","229.602484","0.920455","4.056314","0.601905","4.106797","0.849682","23","18","18","20150831190715","20150831190715","7645","0","1463","6293","29","13","22","2","18","0","12","2","0","2","0","1","1","1","1","24","1","4944","41","101","11","1","2701","18","54","12","1","0","17","57","6","1","4490","9","30","9","8","3","14","3386","465","278","826","11","10","0","15","1475","683","0","899","2","0","0","6","222","0","0","361","0"
"201508","079","7915072338544952","40AAAAAA","4.882288","0.68352","2.587253","0.53267","1448.983852","1.01277","1421.671724","1.214807","24.714699","0.901057","23.685008","1.083628","7","7","6","20150831231229","20150831204117","10015","0","2763","7252","17","15","8","1","15","0","4","3","1","2","0","0","1","1","1","13","1","7769","27","142","11","1","2246","23","50","10","1","0","17","118","9","1","8192","17","35","25","5","4","4","7210","680","302","467","11","2","2","3","1629","144","26","168","10","2","4","1","5052","290","302","77","0"
"201508","079","7915071871739206","40AAAAAA","1.948219","0.712763","1.181336","0.675049","180.654612","0.918583","138.878684","0.978881","3.767699","0.795993","2.902872","0.86011","15","8","13","20150831211225","20150831211225","2950","0","1609","1512","13","7","12","4","9","0","1","0","0","0","0","0","1","1","1","11","1","2045","31","50","6","1","905","10","21","7","1","0","12","19","2","1","1135","2","8","5","5","4","0","405","646","84","0","5","15","7","1","221","1240","354","40","4","5","4","0","396","646","84","0","0"
"201508","079","7915071938280966","40AAAAAA","4.072727","0.687273","2.54345","0.623395","553.106642","1.248339","199.052943","0.833974","10.298561","1.00022","4.306183","0.732344","27","25","20","20150831230011","20150831230011","11963","0","1565","10501","39","34","21","2","36","0","8","8","0","8","0","1","1","1","1","30","1","5778","101","145","21","1","6185","59","133","27","1","0","67","98","16","1","5967","35","49","79","20","2","15","4026","1392","325","1027","49","7","2","2","5286","650","60","48","75","20","2","15","3867","1392","325","1027","0"
"201508","079","7915071938282297","40AAAAAA","0.829156","0.473804","0.897527","0.628269","225.224009","1.270657","239.464855","0.940659","3.624761","0.869943","4.1833","0.813419","12","7","8","20150828212551","20150828212551","2127","0","1257","915","5","5","2","0","4","0","0","1","0","1","0","0","1","1","1","3","1","620","12","20","4","1","1507","9","30","3","1","0","3","9","3","1","1782","7","27","8","1","0","0","1601","17","0","0","2","9","0","0","196","149","0","0","0","1","0","0","0","17","0","0","1"
"201508","079","7915072138409384","40AAAAAA","2.684992","0.683453","1.540276","0.65345","322.616448","0.787555","258.004479","0.835545","6.460634","0.735357","4.919764","0.78269","14","14","9","20150827150202","20150827150202","5735","0","14","5721","9","8","8","0","8","0","2","3","0","3","0","1","1","1","1","9","1","4636","36","94","5","1","1099","19","29","7","1","0","24","70","5","1","4323","9","18","20","12","0","12","1823","2460","0","2409","17","5","0","4","1160","252","0","198","16","0","0","0","1076","0","0","0","0"
"201508","079","7915072138409707","40AAAAAA","2.901433","0.416409","1.7739","0.643039","260.284776","0.627729","85.927613","0.659757","5.36823","0.505821","2.112842","0.60071","31","29","30","20150831181507","20150831181507","12854","0","2433","10681","32","16","26","0","32","0","2","6","0","6","0","0","1","1","1","29","1","8762","146","221","15","1","4092","70","108","14","1","0","44","50","10","1","3777","36","52","71","9","0","4","3421","356","0","84","128","8","0","8","8221","856","0","856","71","9","0","4","3421","356","0","84","0"
"201508","079","7915072138410531","40AAAAAA","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","20150820080036","20150820080036","7","0","0","7","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","7","1","1","0","0","0","0","0","1","1","7","1","1","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201508","079","7915071938283535","40AAAAAA","0","0","0","0","1.885618","0.435143","0","0","0","0","0","0","3","0","3","20150828212312","0","13","0","3","10","2","0","2","1","1","0","0","0","0","0","0","0","1","0","1","1","1","7","1","1","1","1","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","6","0","7","0","0","0","0","0","0","0","0","0","0"
"201508","079","7915071938287118","40AAAAAA","2.954048","0.829789","1.646329","0.774743","180.789601","0.987921","137.300686","0.791929","4.2245","0.776562","2.866636","0.68457","25","16","23","20150828121543","20150828121543","4575","0","666","4380","40","14","34","13","27","0","5","3","1","2","0","0","1","1","1","31","1","2545","57","83","18","1","2030","32","53","9","1","0","22","44","8","1","2774","12","23","12","7","15","3","1657","517","600","214","17","17","21","7","479","826","496","626","5","3","15","0","254","289","600","0","0"
"201508","079","7915072138411060","40AAAAAA","11.704533","1.240215","6.144103","0.768013","1872.212769","1.528103","971.498062","0.809312","36.384878","1.448154","18.687291","0.798602","16","5","15","20150825112906","20150825112906","19603","0","7770","19603","8","7","6","2","6","0","2","3","1","2","0","2","1","1","1","7","1","8179","87","180","6","1","11424","64","222","6","1","0","20","58","4","1","6002","20","59","3","21","16","20","254","2412","3336","2066","16","11","84","11","1036","839","11726","839","2","21","16","20","40","2412","3336","2066","0"
"201508","079","7915072138414337","40AAAAAA","10.416308","0.476262","6.509898","0.600914","694.075516","0.55036","395.054743","0.606377","16.335899","0.496483","9.495275","0.573155","31","30","31","20150831233619","20150831233619","39095","0","7251","33716","48","43","39","9","39","0","4","18","5","13","0","1","1","1","1","37","1","17856","282","449","38","1","21239","396","571","32","1","0","143","228","31","1","19545","182","269","144","73","108","12","7794","7007","4744","831","174","74","105","5","8392","6009","5149","536","73","36","101","9","3097","2001","4313","596","0"
"201508","079","7915072138415022","40AAAAAA","2.061194","0.811986","1.874778","0.703042","1760.375074","1.551622","1728.67936","1.13679","29.576098","1.467516","29.026207","1.09763","13","9","7","20150830121754","20150829002011","14749","0","106","14643","11","8","6","2","9","0","1","3","1","2","0","0","1","1","1","8","1","2147","11","43","9","1","12602","22","219","5","1","0","8","30","6","1","13686","16","208","18","1","5","1","12828","230","628","230","7","0","2","0","782","0","281","0","16","1","5","1","12781","230","628","230","0"
"201508","079","7915072138415464","40AAAAAA","1.666982","0.599072","1.345721","0.710241","142.388589","0.830149","91.741541","0.746505","2.853049","0.656201","2.122879","0.683639","23","19","16","20150830113756","20150830113756","3945","0","1622","2362","18","17","8","3","15","0","5","2","0","2","0","0","1","1","1","13","1","2761","41","68","10","1","1184","23","32","13","1","0","25","43","8","1","2335","11","16","21","9","6","8","1222","498","615","404","18","4","6","2","690","320","600","262","20","9","6","8","1069","498","615","404","0"
"201508","079","7915072138419290","40AAAAAA","2.779999","0.510612","1.673648","0.620869","273.225729","0.755154","247.65239","1.129263","5.830952","0.647884","4.879059","0.927424","27","23","27","20150830201436","20150830113423","9769","0","1996","7773","15","14","11","0","13","0","2","3","0","3","0","0","1","1","1","15","1","6057","96","153","5","1","3712","51","90","14","1","0","34","65","5","1","5044","28","56","56","4","0","2","4649","387","0","8","79","6","0","0","4570","155","0","0","56","4","0","2","4649","387","0","8","2"
"201508","079","7915072138425510","40AAAAAA","4.995358","0.55015","2.952965","0.729556","3241.016518","0.782597","1142.855056","0.907199","54.89475","0.752808","19.967013","0.869932","25","21","25","20150828135723","20150827075239","103534","0","12528","91006","11","10","9","1","10","0","1","4","0","4","0","0","1","1","1","11","1","24655","104","462","7","1","78879","123","1361","9","1","0","45","193","5","1","26455","40","289","76","8","1","0","25598","759","98","0","129","12","1","1","76078","826","175","19","20","4","0","0","3629","283","0","0","0"
"201508","079","7915072138399393","40AAAAAA","3.745961","0.564718","2.362673","0.601813","576.487565","0.90109","326.526781","0.885608","10.619741","0.746118","6.114191","0.733703","30","27","29","20150831210946","20150830134248","19193","0","7927","11358","31","27","19","4","26","0","5","9","2","7","0","1","1","1","1","24","1","14833","131","319","19","1","4360","68","108","22","1","0","73","176","14","1","9955","33","49","77","10","17","9","5886","896","3114","867","62","2","29","1","6357","61","2820","11","76","9","17","8","5630","872","3114","843","2"
"201508","079","7915071438030636","40AAAAAA","4.608687","0.720107","2.644911","0.7287","1236.606315","0.945972","568.910519","0.804514","22.19562","0.896189","10.280564","0.76467","30","27","28","20150831215252","20150831215252","39217","0","7138","33722","27","20","20","8","18","0","5","7","1","6","0","2","1","1","1","19","1","6589","65","141","20","1","32628","127","602","13","1","0","35","90","13","1","19093","63","273","49","35","13","35","13070","4370","1548","4423","54","17","23","15","16226","2786","1112","2760","42","35","13","35","12586","4370","1548","4423","0"
"201508","079","7915071638141058","40AAAAAA","4.212859","0.683762","1.701441","0.610774","738.643986","1.077754","515.495686","1.333877","13.85896","0.933973","9.07295","1.160012","31","28","28","20150831214553","20150831205751","21246","0","4304","17331","41","25","31","6","31","0","8","5","0","5","0","2","1","1","1","38","1","12254","141","283","15","1","8992","50","177","22","1","0","55","135","10","1","10821","23","84","54","19","5","16","7527","3116","178","2989","68","19","14","29","6720","2664","722","2860","18","8","5","5","3021","417","178","290","0"
"201508","079","7915071638141559","40AAAAAA","4.015277","0.826675","2.396142","0.726104","390.241753","0.820574","334.773481","0.857954","8.494096","0.803496","6.781661","0.817068","21","20","12","20150831233203","20150831233203","9987","0","223","9764","23","21","14","1","22","0","3","7","1","6","0","2","1","1","1","14","1","4419","44","97","19","1","5568","58","125","13","1","0","26","68","17","1","7804","40","98","34","24","8","13","3658","3448","698","2296","15","20","1","10","1153","1004","26","292","27","13","3","9","2404","1237","66","790","0"
"201508","079","7915071638142169","40AAAAAA","2.185294","0.463547","1.59079","0.445421","2773.079538","2.025413","1224.314385","1.709936","46.232333","1.849293","20.006122","1.474135","7","7","4","20150813041414","20150813015831","9584","0","167","9417","10","10","3","0","10","0","1","2","0","2","0","0","1","1","1","6","1","450","14","15","8","1","9134","19","160","6","1","0","11","12","8","1","5012","14","83","21","4","0","3","728","4284","0","3680","5","3","0","3","114","4458","0","4458","21","4","0","3","728","4284","0","3680","0"
"201508","079","7915071638142287","40AAAAAA","7.436914","0.743691","5.550868","0.810346","795.52092","1.065448","384.056935","0.906115","16.125846","0.909484","9.381147","0.860656","26","20","25","20150826123858","20150824203918","19413","0","6601","13503","23","22","17","5","17","0","2","9","0","9","0","0","1","1","1","16","1","8151","90","184","20","1","11262","170","277","14","1","0","44","71","17","1","8477","93","147","112","16","8","4","6996","532","815","220","104","15","4","6","6119","4525","292","4046","73","13","4","1","2772","446","522","134","0"
"201508","079","7915071638132717","40AAAAAA","4.332146","0.778432","1.947321","0.628168","1245.787316","1.003611","294.020993","0.723121","22.346303","0.944789","5.757546","0.669482","23","10","23","20150831131010","20150822162438","28550","0","7693","22937","29","13","24","2","23","0","6","3","1","2","0","1","1","1","1","24","1","15407","77","296","17","1","13143","51","248","10","1","0","17","54","8","1","4066","14","32","20","7","4","7","2998","975","93","975","52","40","1","35","13942","8833","1488","8417","20","7","4","7","2998","975","93","975","0"
"201508","079","7915071638134926","40AAAAAA","4.521052","0.730324","3.170871","0.748678","1503.104879","1.029591","886.80951","1.165772","25.850258","0.935958","15.38368","1.029616","21","17","18","20150824211404","20150823185238","30658","0","8324","23172","23","21","12","4","19","0","1","7","1","6","0","0","1","1","1","13","1","7591","40","150","20","1","23067","90","430","11","1","0","24","54","18","1","12932","48","200","48","5","19","0","2183","621","10128","0","24","4","30","2","816","291","16619","197","39","5","19","0","1777","621","10128","0","0"
"201508","079","7915071638137615","40AAAAAA","6.656993","0.750789","3.477547","0.793125","568.384455","0.931269","368.726252","1.0612","12.323239","0.825217","7.545124","0.94314","30","26","29","20150831082337","20150831082337","18310","0","7587","11097","27","22","20","6","19","0","6","7","2","5","0","1","1","1","1","26","1","13255","179","310","17","1","5055","87","138","20","1","0","76","144","10","1","9034","38","64","61","19","33","20","4138","3082","1756","3140","52","27","71","29","3803","2440","2988","2485","59","11","15","12","3992","504","1025","562","0"
"201508","079","7915071838242288","40AAAAAA","2.587318","0.677631","1.566699","0.676529","396.734626","0.811318","347.191721","1.153259","7.415641","0.734883","6.217145","1.018325","22","19","17","20150830200011","20150830084946","10758","0","5250","6115","24","18","16","6","17","0","4","3","2","1","0","0","1","1","1","16","1","5453","46","117","16","1","5305","38","105","11","1","0","23","55","13","1","5720","21","61","16","9","19","3","1301","655","3764","230","11","9","18","6","1173","1046","2091","1259","12","8","6","2","655","491","321","66","0"
"201508","079","7915071838244758","40AAAAAA","9.59295","1.015724","6.261779","0.853879","1323.252624","1.268428","690.953769","0.872967","25.867659","1.152519","14.071247","0.82772","9","6","9","20150831223309","20150831223309","9389","0","8486","903","22","15","18","2","20","0","2","4","0","4","0","0","1","1","1","17","1","4535","44","100","13","1","4854","41","102","12","1","0","22","63","8","1","4749","22","39","34","8","2","4","3209","1420","120","922","24","11","6","4","3204","795","641","444","20","3","2","0","1597","283","120","0","0"
"201508","079","7915071838247618","40AAAAAA","5.302726","0.863927","2.745226","0.820738","382.217119","1.016348","232.653734","1.138151","8.543099","0.914206","4.799425","0.959885","29","29","25","20150831200821","20150831200821","10906","0","2276","8678","23","21","15","5","18","0","1","8","3","5","0","0","1","1","1","20","1","5635","99","145","18","1","5271","79","126","19","1","0","55","78","15","1","5928","42","67","49","5","43","2","2321","715","2892","41","46","5","30","2","2582","256","2140","190","47","5","38","2","2227","715","2179","41","0"
"201508","079","7915071838256395","40AAAAAA","3.041381","0.868966","2.710524","0.927284","1005.666276","1.061229","637.08972","0.869701","17.638085","1.012021","11.696197","0.859043","14","13","8","20150818122341","20150818122341","13267","0","8053","8939","16","14","6","6","9","0","2","3","1","2","0","1","1","1","1","11","1","6760","24","123","9","1","6507","25","121","10","1","0","22","117","8","1","9523","16","60","18","6","13","7","3792","2297","3387","2344","6","3","2","3","405","3183","156","3183","5","0","2","1","167","0","78","47","0"
"201508","079","7915071838258949","40AAAAAA","3.868205","0.598396","2.036341","0.67878","1676.073562","0.876902","869.912238","0.994959","29.087219","0.829371","15.213783","0.941447","28","25","25","20150831185822","20150831165926","53518","0","17839","38216","32","25","23","5","24","0","4","7","1","5","0","1","1","1","1","25","1","21605","93","405","24","1","31913","88","577","16","1","0","36","184","17","1","21858","39","220","50","4","11","11","14237","520","2379","4958","64","10","32","2","15422","5609","10629","100","50","3","11","10","14237","508","2379","4946","1"
"201508","079","7915071838264157","40AAAAAA","12.524465","0.650059","5.238851","0.657793","1174.786328","0.620115","559.966611","0.840475","25.097145","0.597551","11.430029","0.739124","30","28","29","20150831205815","20150831200756","56834","0","5649","51185","55","37","39","9","43","0","10","9","3","6","0","0","1","1","1","43","1","26441","326","621","34","1","30393","252","639","28","1","0","134","251","20","1","18655","89","182","96","6","119","6","10927","140","7572","102","185","14","154","15","23193","4007","10232","4732","96","6","119","6","10927","140","7572","102","0"
"201508","079","7915071838241794","40AAAAAA","3.283384","0.473891","2.458586","0.608793","503.257526","0.760126","372.530282","0.930431","9.155335","0.611812","6.759253","0.760782","28","26","25","20150831220245","20150830214711","18538","0","5299","13566","38","29","20","10","26","0","3","7","5","2","0","0","1","1","1","21","1","5670","81","141","30","1","12868","113","278","16","1","0","51","84","24","1","10410","54","147","52","3","50","1","4007","366","6037","295","27","4","55","3","1832","134","6058","104","50","2","41","0","3956","71","4029","0","0"
"201508","079","7915071337954824","40AAAAAA","3.522522","0.913247","3.057276","0.643637","212.375486","0.685714","219.615713","0.70616","5.287644","0.711798","5.283783","0.640459","7","4","6","20150808002057","20150807215422","2168","0","1950","256","16","12","7","4","11","0","1","1","0","1","0","0","1","1","1","8","1","1125","15","28","10","1","1043","12","24","7","1","0","12","25","6","1","1244","7","8","9","4","4","2","458","125","318","343","4","0","4","0","376","0","548","0","9","0","4","2","458","0","318","343","0"
"201508","079","7915071337956454","40AAAAAA","2.521877","0.702818","1.764706","0.705882","157.334699","0.813965","108.03008","0.814882","3.861799","0.729451","2.589572","0.710863","17","14","12","20150831225300","20150831225300","3286","0","1222","2262","24","17","12","9","15","0","5","1","1","0","0","0","1","1","1","11","1","711","15","20","20","1","2575","46","70","6","1","0","9","13","14","1","1856","26","38","5","7","23","4","573","260","1023","157","3","4","19","4","42","72","1316","72","1","6","22","3","34","154","952","51","0"
"201508","079","7915071337957823","40AAAAAA","3.428043","0.645863","2.745626","0.704007","126.759288","0.667424","91.011086","0.657595","3.785678","0.607578","2.949275","0.67029","13","10","12","20150821182455","20150821182455","2469","0","1977","746","23","15","16","0","21","0","3","3","0","3","0","0","1","1","1","17","1","1614","53","58","11","1","855","16","23","11","1","0","28","30","8","1","1384","11","14","26","11","0","2","929","354","0","101","18","9","0","4","659","388","0","61","26","11","0","2","929","354","0","101","0"
"201508","079","7915071538079216","40AAAAAA","0.5","0.333333","1","0.5","67.5","0.818182","75","0.5","1.5","0.6","2","0.5","2","1","1","20150817162550","20150813185849","165","0","0","165","3","2","1","0","1","0","2","0","0","0","0","0","1","1","1","2","1","151","2","4","1","1","14","1","1","1","1","0","1","3","1","1","150","1","1","0","0","0","2","0","0","0","150","1","0","0","0","15","0","0","0","0","0","0","2","0","0","0","150","0"
"201508","079","7915071538080546","40AAAAAA","1.5","0.333333","1","0.333333","46","0.144654","67.5","0.265226","2","0.25","2","0.333333","2","2","2","20150810085049","20150810084928","636","0","364","636","4","4","2","0","4","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","4","1","636","9","16","0","0","0","0","0","4","1","509","6","12","6","0","0","0","509","0","0","0","3","0","0","0","127","0","0","0","4","0","0","0","311","0","0","0","0"
"201508","079","7915071538081420","40AAAAAA","7.959575","0.530638","2.720409","0.643761","2196.68118","0.678346","714.968024","0.917119","39.339209","0.637822","12.384912","0.823889","31","31","31","20150831221723","20150831205936","100387","0","31609","78064","50","37","42","2","48","0","4","10","0","10","0","0","1","1","1","33","1","26581","173","533","41","1","73806","292","1379","21","1","0","57","165","26","1","24167","74","301","87","43","1","1","14781","9321","65","175","273","55","6","8","69955","6043","222","503","71","42","1","1","12286","9295","65","175","0"
"201508","079","7915071538047384","40AAAAAA","3.249978","0.682495","2.103878","0.631163","1090.239244","0.793616","870.537049","0.925644","19.216277","0.764284","15.369523","0.890127","21","15","19","20150831124422","20150822191309","28849","0","10520","19485","24","15","16","2","21","0","4","4","1","3","0","0","1","1","1","18","1","16522","65","306","12","1","12327","35","222","12","1","0","37","199","6","1","14107","13","60","42","3","5","2","12934","550","623","339","37","5","7","5","11748","387","2571","338","14","2","5","1","1345","509","623","298","0"
"201508","079","7915071538082040","40AAAAAA","5.2","0.702703","2.280351","0.570088","222.545816","0.591248","119.947655","0.592627","7.282857","0.687062","3.382307","0.603983","5","5","4","20150805173606","20150805114011","1882","0","1882","0","18","13","8","1","17","0","3","0","0","0","0","0","1","1","1","12","1","1093","21","33","11","1","789","16","20","6","1","0","7","11","10","1","1012","13","17","15","5","0","4","816","196","0","149","4","11","2","7","223","598","49","416","12","5","0","4","726","196","0","149","0"
"201508","079","7915071538082306","40AAAAAA","2.761026","0.68314","2.217356","0.776075","384.199526","0.885507","220.348867","1.064977","7.100469","0.747418","4.517712","0.895018","24","21","18","20150830195950","20150830195950","10413","0","2949","8299","8","8","4","2","6","0","1","3","0","3","0","0","1","1","1","7","1","5465","70","130","5","1","4948","27","98","7","1","0","47","79","5","1","4345","13","27","53","2","5","2","3300","165","880","165","33","0","4","0","5731","0","337","0","53","2","2","2","3300","165","79","165","0"
"201508","079","7915071538084706","40AAAAAA","0","0","0","0","68.5","0.134446","68.5","0.134446","1","0.111111","1","0.111111","2","2","0","20150823141524","20150823141524","1019","0","0","1019","2","2","0","0","2","0","0","0","0","0","0","0","1","1","0","1","1","441","1","8","1","1","578","1","10","1","1","0","1","8","1","1","1019","1","10","2","0","0","0","1019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201508","079","7915071538088123","40AAAAAA","3.50571","1.130874","2.385372","0.650556","353.773953","1.080886","90.181151","0.536793","7.416198","1.059457","2.537716","0.543796","10","3","10","20150812173230","20150804105727","3273","0","2380","1087","11","7","7","0","10","0","3","1","0","1","0","1","1","1","1","11","1","2319","25","52","4","1","954","6","18","7","1","0","11","14","0","0","504","0","0","5","5","0","6","319","156","0","185","13","5","0","5","2514","200","0","148","1","1","0","2","62","43","0","72","0"
"201508","079","7915071438012111","40AAAAAA","4.435478","0.689963","3.072813","0.709111","305.608549","0.695016","248.958192","0.837147","6.806693","0.655691","5.441505","0.789896","21","18","19","20150830123725","20150830123047","9234","0","2623","7402","25","20","18","6","19","0","3","7","1","6","0","0","1","1","1","19","1","5238","91","131","15","1","3996","44","87","15","1","0","59","85","12","1","5353","19","39","63","4","11","3","4070","493","790","211","46","4","7","3","2705","644","532","64","44","4","11","3","2509","493","790","211","0"
"201508","079","7915071638099118","40AAAAAA","9.592903","0.792576","5.839307","0.725968","1441.243751","0.778224","782.200773","0.766962","26.496494","0.717459","14.843055","0.71123","29","23","29","20150831223531","20150831172236","53707","0","4232","50747","45","31","28","8","37","0","1","16","3","13","0","0","1","1","1","29","1","24300","185","495","36","1","29407","166","576","24","1","0","106","253","22","1","23457","79","227","153","14","18","3","21777","722","958","72","124","4","38","0","25595","1833","2822","0","97","12","18","3","12948","593","958","72","0"
"201508","079","7915071638103866","40AAAAAA","1.878534","0.640409","1.543445","0.561253","183.893737","0.904099","114.355003","0.628756","3.896437","0.800638","2.649948","0.605702","15","8","13","20150831221729","20150831211409","3051","0","574","2477","16","13","9","2","14","0","2","1","0","1","0","0","1","1","1","11","1","1792","26","42","10","1","1259","18","31","9","1","0","13","20","7","1","1455","9","15","14","4","4","3","1051","209","195","185","16","3","3","2","1425","112","59","90","6","2","2","2","443","33","125","33","0"
"201508","079","7915072838973890","40AAAAAA","7.022633","0.97624","2.458818","0.771954","465.265788","1.20515","278.795839","1.454868","11.392807","1.080052","5.642857","1.128571","31","27","27","20150831231948","20150831190825","11968","0","2951","9568","27","16","22","3","23","0","3","4","0","4","0","0","1","1","1","9","1","1305","18","32","24","1","10663","205","295","4","1","0","4","6","16","1","5174","82","129","84","2","0","1","5085","89","0","72","112","18","6","4","5743","817","215","162","4","1","0","0","1389","17","0","0","0"
"201508","079","7915072939070567","40AAAAAA","5.301915","0.604262","2.670609","0.590843","1000.456273","1.273472","362.868939","1.204584","18.249057","1.017483","6.95369","0.929638","31","25","31","20150831224536","20150831201449","24354","0","4518","20292","43","33","26","11","30","0","4","9","3","6","0","1","1","1","1","36","1","6784","170","207","25","1","17570","102","349","26","1","0","72","92","18","1","7531","41","95","70","8","33","7","5086","265","1910","416","69","8","82","6","2922","392","13509","336","68","7","33","7","5023","236","1910","416","0"
"201508","079","7915072939071515","40AAAAAA","3.291139","0.929263","1.699673","0.849837","1035.448755","1.150445","635.636115","1.067399","18.422086","1.081003","11.101723","1.004681","24","20","19","20150829100559","20150829100559","21601","0","7245","14356","15","12","8","2","12","0","0","3","1","2","0","0","1","1","1","11","1","5185","36","108","12","1","16416","49","301","8","1","0","18","50","9","1","11910","22","171","28","3","6","0","9580","949","1330","0","42","0","3","0","9230","0","461","0","0","0","0","0","0","0","0","0","3"
